"movie","genre","title"
"http://dbpedia.org/resource/Billion_Dollar_Day","http://dbpedia.org/resource/Documentary_film","Billion Dollar Day"
"http://dbpedia.org/resource/Billy_(1992_TV_series)","http://dbpedia.org/resource/Situation_comedy","Billy (1992 TV series)"
"http://dbpedia.org/resource/Billy_the_Kid_(1989_film)","http://dbpedia.org/resource/Western_film","Billy the Kid (1989 film)"
"http://dbpedia.org/resource/Bituing_Walang_Ningning","http://dbpedia.org/resource/Romance_film","Bituing Walang Ningning"
"http://dbpedia.org/resource/Bituing_Walang_Ningning","http://dbpedia.org/resource/Music","Bituing Walang Ningning"
"http://dbpedia.org/resource/Bituing_Walang_Ningning","http://dbpedia.org/resource/Drama_(film_and_television)","Bituing Walang Ningning"
"http://dbpedia.org/resource/Black_Heart_White_Soul","http://dbpedia.org/resource/Thriller_(genre)","Black Heart White Soul"
"http://dbpedia.org/resource/Black_Noon","http://dbpedia.org/resource/Horror_film","Black Noon"
"http://dbpedia.org/resource/Black_Noon","http://dbpedia.org/resource/Western_(genre)","Black Noon"
"http://dbpedia.org/resource/Blackadder:_Back_&_Forth","http://dbpedia.org/resource/Satire","Blackadder: Back & Forth"
"http://dbpedia.org/resource/Blackadder:_Back_&_Forth","http://dbpedia.org/resource/Comedy","Blackadder: Back & Forth"
"http://dbpedia.org/resource/Blackadder:_Back_&_Forth","http://dbpedia.org/resource/Science_fiction","Blackadder: Back & Forth"
"http://dbpedia.org/resource/Blackadder:_The_Cavalier_Years","http://dbpedia.org/resource/Period_piece","Blackadder: The Cavalier Years"
"http://dbpedia.org/resource/Blackadder:_The_Cavalier_Years","http://dbpedia.org/resource/Situational_comedy","Blackadder: The Cavalier Years"
"http://dbpedia.org/resource/Blackout_(1985_film)","http://dbpedia.org/resource/Thriller_film","Blackout (1985 film)"
"http://dbpedia.org/resource/Bleak_House_(1959_TV_serial)","http://dbpedia.org/resource/Serial_(radio_and_television)","Bleak House (1959 TV serial)"
"http://dbpedia.org/resource/Bleak_House_(2005_TV_serial)","http://dbpedia.org/resource/Serial_drama","Bleak House (2005 TV serial)"
"http://dbpedia.org/resource/Blind_Justice_(1986_film)","http://dbpedia.org/resource/Drama_film","Blind Justice (1986 film)"
"http://dbpedia.org/resource/Blockade_(video_game)","http://dbpedia.org/resource/Snake_(video_game_genre)","Blockade (video game)"
"http://dbpedia.org/resource/Blood_Bowl_(1995_video_game)","http://dbpedia.org/resource/Turn-based_strategy","Blood Bowl (1995 video game)"
"http://dbpedia.org/resource/Blood_Bowl_(1995_video_game)","http://dbpedia.org/resource/Sports_game","Blood Bowl (1995 video game)"
"http://dbpedia.org/resource/Blue_Lagoon:_The_Awakening","http://dbpedia.org/resource/Romance_film","Blue Lagoon: The Awakening"
"http://dbpedia.org/resource/Blue_Lagoon:_The_Awakening","http://dbpedia.org/resource/Teen_film","Blue Lagoon: The Awakening"
"http://dbpedia.org/resource/Bob_(TV_series)","http://dbpedia.org/resource/Sitcom","Bob (TV series)"
"http://dbpedia.org/resource/Bob_Martin_(TV_series)","http://dbpedia.org/resource/Sitcom","Bob Martin (TV series)"
"http://dbpedia.org/resource/Bodies_(TV_series)","http://dbpedia.org/resource/Medical_drama","Bodies (TV series)"
"http://dbpedia.org/resource/Bonnie_(TV_series)","http://dbpedia.org/resource/Situation_comedy","Bonnie (TV series)"
"http://dbpedia.org/resource/Boom_Bang-a-Bang:_50_Years_of_Eurovision","http://dbpedia.org/resource/Music","Boom Bang-a-Bang: 50 Years of Eurovision"
"http://dbpedia.org/resource/Boris_and_Natasha:_The_Movie","http://dbpedia.org/resource/Comedy_film","Boris and Natasha: The Movie"
"http://dbpedia.org/resource/Boston_Legal","http://dbpedia.org/resource/Legal_drama","Boston Legal"
"http://dbpedia.org/resource/Boston_Legal","http://dbpedia.org/resource/Comedy_drama","Boston Legal"
"http://dbpedia.org/resource/Bounty_Lady","http://dbpedia.org/resource/Comedy","Bounty Lady"
"http://dbpedia.org/resource/Bounty_Lady","http://dbpedia.org/resource/Dramatic_programming","Bounty Lady"
"http://dbpedia.org/resource/Bowerbirds:_The_Art_of_Seduction","http://dbpedia.org/resource/Documentary_film","Bowerbirds: The Art of Seduction"
"http://dbpedia.org/resource/Bracken_(TV_series)","http://dbpedia.org/resource/Soap_opera","Bracken (TV series)"
"http://dbpedia.org/resource/Brass_(TV_series)","http://dbpedia.org/resource/Comedy_drama","Brass (TV series)"
"http://dbpedia.org/resource/Brave_(video_game)","http://dbpedia.org/resource/Action-adventure_game","Brave (video game)"
"http://dbpedia.org/resource/Breach_of_Conduct","http://dbpedia.org/resource/Thriller_film","Breach of Conduct"
"http://dbpedia.org/resource/Breach_of_Faith:_A_Family_of_Cops_2","http://dbpedia.org/resource/Crime_film","Breach of Faith: A Family of Cops 2"
"http://dbpedia.org/resource/Brian_Freemantle","http://dbpedia.org/resource/Thriller_(genre)","Brian Freemantle"
"http://dbpedia.org/resource/Brick_Slaves","http://dbpedia.org/resource/Dramatic_programming","Brick Slaves"
"http://dbpedia.org/resource/Bridge_Across_Time","http://dbpedia.org/resource/Horror_film","Bridge Across Time"
"http://dbpedia.org/resource/Bridge_Across_Time","http://dbpedia.org/resource/Drama_film","Bridge Across Time"
"http://dbpedia.org/resource/Bridge_to_Terabithia_(1985_film)","http://dbpedia.org/resource/Fantasy_film","Bridge to Terabithia (1985 film)"
"http://dbpedia.org/resource/Brigada_Siete","http://dbpedia.org/resource/Documentary","Brigada Siete"
"http://dbpedia.org/resource/Daughter_of_Darkness_(1990_film)","http://dbpedia.org/resource/Horror_film","Daughter of Darkness (1990 film)"
"http://dbpedia.org/resource/David_Attenborough's_Natural_History_Museum_Alive","http://dbpedia.org/resource/Television_documentary","David Attenborough's Natural History Museum Alive"
"http://dbpedia.org/resource/David_Attenborough's_Rise_of_Animals:_Triumph_of_the_Vertebrates","http://dbpedia.org/resource/Television_documentary","David Attenborough's Rise of Animals: Triumph of the Vertebrates"
"http://dbpedia.org/resource/David_Bergeaud","http://dbpedia.org/resource/Electronica","David Bergeaud"
"http://dbpedia.org/resource/David_Bergeaud","http://dbpedia.org/resource/Breakbeat","David Bergeaud"
